experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
20_41,20,pc,True,"['12', '8', '11']","['8', '11', '12']",1313
20_42,20,locpc,True,"['18', '6']","['6', '18']",84
20_42,20,pc,True,"['18', '6']","['6', '18']",468
20_43,20,locpc,True,"['11', '18']","['11', '18']",133
20_43,20,pc,True,"['11', '18']","['11', '18']",1216
20_44,20,locpc,True,"['1', '5', '16', '14', '2']","['1', '2', '5', '14', '16']",691
20_44,20,pc,True,"['1', '2', '16', '5', '14']","['1', '2', '5', '14', '16']",1579
20_45,20,locpc,True,"['0', '17']","['0', '17']",159
20_45,20,pc,True,"['0', '17']","['0', '17']",785
20_46,20,locpc,True,"['7', '2', '9', '11']","['2', '7', '9']",1166
20_46,20,pc,True,"['7', '2', '9', '11']","['2', '7', '9']",1733
20_47,20,locpc,True,"['11', '2', '19']","['2', '11', '19']",189
20_47,20,pc,True,"['11', '19', '2']","['2', '11', '19']",735
20_48,20,locpc,True,"['4', '1']","['1', '4']",201
20_48,20,pc,True,"['4', '1']","['1', '4']",983
20_49,20,locpc,True,"['4', '14']","['4', '14']",128
20_49,20,pc,True,"['4', '14']","['4', '14']",1067
20_50,20,locpc,True,"['15', '1']","['1', '15']",177
20_50,20,pc,True,"['15', '1']","['1', '15']",647
20_51,20,locpc,True,"['18', '11']","['11', '18']",185
20_51,20,pc,True,"['11', '18']","['11', '18']",1539
20_52,20,locpc,True,"['9', '14', '12']","['9', '12', '14']",199
20_52,20,pc,True,"['14', '12', '9']","['9', '12', '14']",782
20_53,20,locpc,True,"['6', '14', '18']","['6', '14', '18']",101
20_53,20,pc,True,"['14', '18', '6']","['6', '14', '18']",525
20_54,20,locpc,True,"['4', '5']","['4', '5']",126
20_54,20,pc,True,"['4', '5']","['4', '5']",1105
20_55,20,locpc,True,"['15', '12', '18']","['12', '18']",221
20_55,20,pc,True,"['18', '15', '12']","['12', '18']",1078
20_56,20,locpc,True,"['8', '11', '19', '13']","['8', '19']",1515
20_56,20,pc,True,"['8', '11', '19']","['8', '19']",2136
