experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
100_44,100,MBbyMB,True,"['29', '56', '81', '82']","['12', '29', '81']",11260
100_45,100,locpc,True,[],"['73', '79']",2740
100_45,100,ldecc,True,[],"['73', '79']",15438
100_45,100,pc,True,[],"['73', '79']",21374
100_45,100,CMB,True,['79'],"['73', '79']",22346
100_45,100,MBbyMB,True,[],"['73', '79']",8542
100_46,100,locpc,False,,"['69', '90']",6529
100_46,100,ldecc,True,"['69', '90']","['69', '90']",9341
100_46,100,pc,False,,"['69', '90']",26270
100_46,100,CMB,True,['90'],"['69', '90']",11637
100_46,100,MBbyMB,True,"['40', '90', '14', '69', '5', '13']","['69', '90']",9258
100_47,100,locpc,True,['2'],['2'],3528
100_47,100,ldecc,True,"['38', '2', '96']",['2'],5903
100_47,100,pc,True,['2'],['2'],16986
100_47,100,CMB,True,"['18', '64', '10']",['2'],6335
100_47,100,MBbyMB,True,[],['2'],10568
100_48,100,locpc,False,,['20'],5103
100_48,100,ldecc,True,"['21', '20', '0']",['20'],3382
100_48,100,pc,False,,['20'],33646
100_48,100,CMB,True,['49'],['20'],11510
100_48,100,MBbyMB,True,[],['20'],4895
100_49,100,locpc,False,,['83'],1554
100_49,100,ldecc,True,"['35', '83']",['83'],1759
100_49,100,pc,False,,['83'],19436
100_49,100,CMB,True,"['38', '5', '90', '73', '49', '54']",['83'],9789
100_49,100,MBbyMB,True,[],['83'],12544
100_50,100,locpc,False,,"['78', '88']",1374
100_50,100,ldecc,True,"['74', '88', '78']","['78', '88']",3188
100_50,100,pc,False,,"['78', '88']",21028
100_50,100,CMB,True,"['24', '31', '25', '78', '15']","['78', '88']",2569
100_50,100,MBbyMB,True,"['31', '71', '88', '92', '25', '78', '19', '15']","['78', '88']",15092
100_51,100,locpc,True,"['58', '57', '69', '46']","['46', '69']",1124
100_51,100,ldecc,True,[],"['46', '69']",15258
100_51,100,pc,True,"['69', '58', '57', '46']","['46', '69']",22758
100_51,100,CMB,True,[],"['46', '69']",45863
100_51,100,MBbyMB,True,"['67', '74', '69', '94', '22', '46', '52']","['46', '69']",13424
100_52,100,locpc,True,[],"['22', '41']",233
100_52,100,ldecc,True,"['41', '22']","['22', '41']",4451
100_52,100,pc,True,[],"['22', '41']",21990
100_52,100,CMB,True,[],"['22', '41']",20082
100_52,100,MBbyMB,True,"['1', '60', '88', '17', '33', '22']","['22', '41']",6268
100_53,100,locpc,True,"['0', '40', '12']",['12'],1863
