algorithm,seed,max_evals,evaluations,best_noisy,post_true,post_return_mean,post_loss_median,post_loss_cvar20
UH-CMA-ES(maxevals=30),8,258,258,267.6491613050868,551.0908111876438,-551.0908111876438,568.719357983985,741.7632622659663
UH-CMA-ES(maxevals=30),9,258,258,19.915849582462247,281.55058287825796,-281.55058287825796,237.1243020018532,493.3388570512609
UH-CMA-ES(maxevals=30),10,258,258,91.24582407850674,130.40079912332118,-130.40079912332118,111.3123171422153,224.79916580048103
UH-CMA-ES(maxevals=30),11,258,258,14.56833962023082,69.0417593745139,-69.0417593745139,22.62820280916827,250.52225229715503
UH-CMA-ES(maxevals=30),12,258,258,21.16094348867795,272.09485443589386,-272.09485443589386,289.7634331227857,482.3554290569256
UH-CMA-ES(maxevals=30),13,258,258,185.22363527166783,509.9131436458392,-509.9131436458392,526.8959152003956,656.3358415350214
UH-CMA-ES(maxevals=30),14,258,258,13.508141970877858,213.2390409666778,-213.2390409666778,81.06381844838842,529.484507357983
UH-CMA-ES(maxevals=30),15,258,258,12.062678275645993,55.19722469287552,-55.19722469287552,17.81178901580228,206.91181288969963
UH-CMA-ES(maxevals=30),16,258,258,12.088754648725446,220.05926196305572,-220.05926196305572,62.26573968373451,737.6454389493139
UH-CMA-ES(maxevals=30),17,258,258,136.44538057728624,180.53268785737384,-180.53268785737384,139.87102275178535,435.2736747354326
UH-CMA-ES(maxevals=30),18,258,258,4.104588313780123,30.58589983811826,-30.58589983811826,10.949292181237428,111.45305499435975
UH-CMA-ES(maxevals=30),19,258,258,2.8439752509066523,86.38901890817772,-86.38901890817772,21.26456993340235,341.45774518048654
UH-CMA-ES(maxevals=30),20,258,258,251.40827006554525,303.0727050895953,-303.0727050895953,301.0973703500797,563.3357324991683
UH-CMA-ES(maxevals=30),21,258,258,4.426194238906254,97.51737124847563,-97.51737124847563,72.9693354608543,248.06083018773052
UH-CMA-ES(maxevals=30),22,258,258,46.41346578731788,310.39412389914776,-310.39412389914776,331.62190556925265,543.0330257310495
UH-CMA-ES(maxevals=30),23,258,258,4.0310895718962145,25.697075043891928,-25.697075043891928,15.369736501395762,72.11179641332383
UH-CMA-ES(maxevals=30),24,258,258,11.27194077703527,78.26622994628126,-78.26622994628126,37.835392736407876,248.0126552122702
UH-CMA-ES(maxevals=30),25,258,258,12.016487399062367,144.37814967925559,-144.37814967925559,91.49366750299052,362.7139133913037
UH-CMA-ES(maxevals=30),26,258,258,14.224017933436938,55.52203592448893,-55.52203592448893,17.942071347208003,210.2760139596123
UH-CMA-ES(maxevals=30),27,258,258,4.262830239873643,74.2446546248118,-74.2446546248118,19.028600849787882,273.7302268218115
