experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
10_76,10,CMB,True,['4'],"['4', '8']",582
10_76,10,MBbyMB,True,"['3', '9', '6']","['4', '8']",1535
10_77,10,locpc,True,"['7', '8', '3']","['7', '8', '9']",79
10_77,10,ldecc,True,['8'],"['7', '8', '9']",48
10_77,10,pc,True,"['3', '8', '7']","['7', '8', '9']",251
10_77,10,CMB,True,"['7', '8']","['7', '8', '9']",30
10_77,10,MBbyMB,True,['8'],"['7', '8', '9']",545
10_78,10,locpc,True,"['2', '4']","['2', '4', '8']",142
10_78,10,ldecc,False,,"['2', '4', '8']",167
10_78,10,pc,True,"['2', '4']","['2', '4', '8']",239
10_78,10,CMB,True,"['2', '4', '8']","['2', '4', '8']",251
10_78,10,MBbyMB,True,['4'],"['2', '4', '8']",1050
10_79,10,locpc,True,[],"['3', '9']",39
10_79,10,ldecc,True,"['3', '5']","['3', '9']",262
10_79,10,pc,True,[],"['3', '9']",377
10_79,10,CMB,True,['3'],"['3', '9']",2176
10_79,10,MBbyMB,True,"['3', '4', '6', '5']","['3', '9']",1646
10_80,10,locpc,False,,"['1', '2']",223
10_80,10,ldecc,True,['1'],"['1', '2']",68
10_80,10,pc,True,[],"['1', '2']",360
10_80,10,CMB,False,,"['1', '2']",1161
10_80,10,MBbyMB,False,,"['1', '2']",1108
10_81,10,locpc,True,"['5', '1', '0']","['0', '1', '5']",244
10_81,10,ldecc,False,,"['0', '1', '5']",220
10_81,10,pc,True,"['5', '1', '0']","['0', '1', '5']",458
10_81,10,CMB,True,"['0', '1', '5']","['0', '1', '5']",288
10_81,10,MBbyMB,True,"['0', '8', '1', '5']","['0', '1', '5']",970
10_82,10,locpc,True,"['1', '6', '3']","['1', '3', '6', '9']",166
10_82,10,ldecc,True,[],"['1', '3', '6', '9']",58
10_82,10,pc,True,"['6', '1', '3']","['1', '3', '6', '9']",389
10_82,10,CMB,True,"['1', '3', '6']","['1', '3', '6', '9']",444
10_82,10,MBbyMB,True,['7'],"['1', '3', '6', '9']",1955
10_83,10,locpc,False,,"['2', '7', '9']",200
10_83,10,ldecc,False,,"['2', '7', '9']",248
10_83,10,pc,True,"['2', '9', '7']","['2', '7', '9']",365
10_83,10,CMB,True,"['5', '9', '7', '2']","['2', '7', '9']",1406
10_83,10,MBbyMB,True,"['4', '9', '7']","['2', '7', '9']",1545
10_84,10,locpc,True,[],"['2', '3', '9']",27
10_84,10,ldecc,True,[],"['2', '3', '9']",198
10_84,10,pc,True,[],"['2', '3', '9']",337
10_84,10,CMB,True,['4'],"['2', '3', '9']",1341
10_84,10,MBbyMB,True,"['3', '2']","['2', '3', '9']",465
10_85,10,locpc,True,"['3', '4', '0']","['1', '3', '4', '7']",537
10_85,10,ldecc,True,['4'],"['1', '3', '4', '7']",265
10_85,10,pc,True,"['0', '3', '4', '7']","['1', '3', '4', '7']",936
10_85,10,CMB,False,,"['1', '3', '4', '7']",4311
10_85,10,MBbyMB,True,"['3', '4']","['1', '3', '4', '7']",2344
10_86,10,locpc,True,"['8', '6']","['4', '6', '8']",76
10_86,10,ldecc,True,['8'],"['4', '6', '8']",171
10_86,10,pc,True,"['8', '6']","['4', '6', '8']",203
10_86,10,CMB,True,"['6', '8', '4']","['4', '6', '8']",581
10_86,10,MBbyMB,True,"['0', '6', '8']","['4', '6', '8']",867
10_87,10,locpc,False,,"['2', '3']",164
