lam,threshold,tp,fp,tn,fn,tpr,fpr,accuracy
32,0.33,74,32,182,162,0.3135593220338983,0.14953271028037382,0.5688888888888889
32,0.335,62,26,188,174,0.2627118644067797,0.12149532710280374,0.5555555555555556
32,0.34,52,22,192,184,0.22033898305084745,0.102803738317757,0.5422222222222223
32,0.34500000000000003,46,17,197,190,0.19491525423728814,0.0794392523364486,0.54
32,0.35000000000000003,39,17,197,197,0.1652542372881356,0.0794392523364486,0.5244444444444445
32,0.355,34,15,199,202,0.1440677966101695,0.07009345794392523,0.5177777777777778
32,0.36,31,15,199,205,0.13135593220338984,0.07009345794392523,0.5111111111111111
32,0.365,25,9,205,211,0.1059322033898305,0.04205607476635514,0.5111111111111111
32,0.37,23,5,209,213,0.09745762711864407,0.02336448598130841,0.5155555555555555
32,0.375,18,5,209,218,0.07627118644067797,0.02336448598130841,0.5044444444444445
32,0.38,12,4,210,224,0.05084745762711865,0.018691588785046728,0.49333333333333335
32,0.385,8,3,211,228,0.03389830508474576,0.014018691588785047,0.4866666666666667
32,0.39,7,2,212,229,0.029661016949152543,0.009345794392523364,0.4866666666666667
32,0.395,5,0,214,231,0.0211864406779661,0.0,0.4866666666666667
32,0.4,4,0,214,232,0.01694915254237288,0.0,0.48444444444444446
