file                                 , total          , up             , down           , avg_compute   , node_fail, full_recovery, stack1, stack2, stack3, stack4, stack5, stack6, stack7, stack8, stack9, stack10, stack11, stack12, stack13, stack14, stack15, stack16, stack17, stack18, stack19, stack20, stack21, stack22, stack23, stack24, stack25, stack26, recompute
run_3_spare_exponential_N1000_r17.log,  1882122.275584,  1839799.684879,    42322.590705,  931625.695701,      6193,             6,  10137,  10135,   1973,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2574
run_3_spare_exponential_N1000_r18.log,  1907270.377661,  1865873.851364,    41396.526297,  919059.477354,      6331,             6,  10066,  10064,   2402,    207,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2534
run_3_spare_exponential_N1000_r19.log,  1901618.390011,  1866847.946863,    34770.443148,  902886.771251,      6063,             5,  10098,  10094,   2381,    191,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2531
run_3_spare_exponential_N1000_r20.log,  2021840.961031,  1986766.911795,    35074.049236,  890376.085492,      6690,             5,  10087,  10087,   3402,    933,     35,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2827
run_3_spare_exponential_N1000_r21.log,  2026026.901301,  1990596.378351,    35430.522949,  887737.991191,      6786,             5,  10051,  10049,   3436,    928,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2899
run_3_spare_exponential_N1000_r22.log,  1982716.184212,  1945240.884218,    37475.299994,  898761.836260,      6499,             5,  10084,  10066,   3096,    636,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2744
run_3_spare_exponential_N1000_r23.log,  2055030.065114,  2019705.404763,    35324.660351,  884565.964525,      6769,             5,  10076,  10065,   3592,   1138,     72,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2910
run_3_spare_exponential_N1000_r24.log,  2071284.264695,  2036815.293777,    34468.970918,  890600.527715,      7031,             5,  10106,  10104,   3630,   1151,    188,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2935
run_3_spare_exponential_N1000_r25.log,  2090667.072289,  2062242.154127,    28424.918162,  878183.716137,      6162,             4,  10109,  10103,   3812,   1276,    221,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2963
run_3_spare_exponential_N1000_r26.log,  2025079.159932,  1990225.882718,    34853.277214,  894325.459505,      6721,             5,  10101,  10100,   3348,    919,     39,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2844
run_1_spare_weibull_N200_r2.log      , 16209972.352541,  2230993.559093, 13978978.793448, 1757457.016561,     53598,          1808,  15256,  14322,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_1_spare_weibull_N200_r3.log      ,  3621831.771351,  1752807.487861,  1869024.283490, 1293915.594495,     11948,           242,  11459,  11447,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       869
run_1_spare_weibull_N200_r4.log      ,  2489986.823239,  1671397.192381,   818589.630859, 1148514.951870,      8366,           107,  10808,  10808,      2,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1356
run_1_spare_weibull_N200_r5.log      ,  2133272.308279,  1637574.467382,   495697.840898, 1054322.123877,      7181,            65,  10541,  10540,      7,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1596
run_1_spare_weibull_N200_r6.log      ,  2061695.206405,  1628793.679081,   432901.527324, 1018425.974120,      6771,            55,  10454,  10454,     13,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1761
run_1_spare_weibull_N200_r7.log      ,  1962601.539922,  1633836.826899,   328764.713023,  966406.984703,      6553,            42,  10342,  10342,    297,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1944
run_1_spare_weibull_N200_r8.log      ,  1944805.594633,  1670407.222367,   274398.372265,  927904.431462,      6365,            34,  10333,  10333,    818,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2082
run_1_spare_weibull_N200_r9.log      ,  1929866.180021,  1683613.544782,   246252.635240,  932297.097617,      6319,            33,  10320,  10319,   1003,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2072
run_1_spare_weibull_N200_r10.log     ,  1945008.971702,  1718757.165598,   226251.806104,  901444.118569,      6446,            29,  10237,  10236,   1710,     45,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2105
run_1_spare_weibull_N200_r11.log     ,  1968105.930129,  1757743.305101,   210362.625028,  893969.148594,      6606,            27,  10202,  10200,   2283,     74,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2268
run_1_spare_weibull_N200_r12.log     ,  1983399.865251,  1790467.785511,   192932.079740,  893979.553635,      6641,            26,  10250,  10250,   2612,    194,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2215
run_1_spare_weibull_N600_r2.log      ,  5245502.709436,  1878565.501360,  3366937.208075, 1504169.137141,     17576,           466,  12215,  12131,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_1_spare_weibull_N600_r3.log      ,  2331386.345075,  1663419.209564,   667967.135511, 1270248.454349,      8012,            91,  10706,  10705,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       610
run_1_spare_weibull_N600_r4.log      ,  1948636.287672,  1631609.302221,   317026.985451, 1181077.549026,      6573,            44,  10410,  10410,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       959
run_1_spare_weibull_N600_r5.log      ,  1842359.958883,  1623505.984585,   218853.974298, 1129310.843145,      6284,            31,  10285,  10285,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1190
run_1_spare_weibull_N600_r6.log      ,  1784523.505873,  1644679.361446,   139844.144427, 1042534.647955,      6151,            19,  10265,  10265,     22,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1699
run_1_spare_weibull_N600_r7.log      ,  1761371.802251,  1630498.605508,   130873.196743, 1014033.126686,      6054,            17,  10196,  10196,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1670
run_1_spare_weibull_N600_r8.log      ,  1741553.021900,  1635431.877544,   106121.144356,  989281.776961,      5886,            15,  10209,  10208,     18,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1774
run_1_spare_weibull_N600_r9.log      ,  1769842.711903,  1663949.218407,   105893.493495,  968030.210920,      6124,            14,  10191,  10191,    393,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1947
run_1_spare_weibull_N600_r10.log     ,  1738848.614770,  1663278.582265,    75570.032505,  949986.368123,      5759,            11,  10182,  10182,    445,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1909
run_1_spare_weibull_N600_r11.log     ,  1806823.277174,  1721281.212649,    85542.064525,  923493.916186,      6418,            11,  10141,  10141,   1230,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2206
run_1_spare_weibull_N600_r12.log     ,  1761019.082754,  1688786.789459,    72232.293295,  925716.366721,      5905,            10,  10121,  10121,    898,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2022
run_1_spare_weibull_N600_r13.log     ,  1846556.724842,  1773407.286338,    73149.438505,  913603.949108,      6214,             9,  10165,  10165,   1922,     67,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2160
run_1_spare_weibull_N600_r14.log     ,  1888350.354467,  1834686.531714,    53663.822753,  893338.954472,      6421,             8,  10119,  10119,   2867,     75,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2328
run_1_spare_weibull_N600_r15.log     ,  1869747.602880,  1812801.798567,    56945.804312,  895333.249519,      6237,             8,  10117,  10116,   2576,     29,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2293
run_1_spare_weibull_N600_r16.log     ,  1904357.864145,  1846878.001896,    57479.862249,  897780.300806,      6524,             8,  10172,  10171,   2889,    183,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2211
run_1_spare_weibull_N600_r17.log     ,  1936282.198648,  1886625.876534,    49656.322114,  879507.394309,      6304,             7,  10093,  10093,   3418,    329,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2426
run_1_spare_weibull_N600_r18.log     ,  1977860.255749,  1927606.900795,    50253.354954,  873305.285539,      6878,             7,  10103,  10102,   3624,    766,     66,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2337
run_1_spare_weibull_N600_r19.log     ,  1962767.738312,  1906004.414719,    56763.323593,  886330.891809,      6666,             7,  10102,  10102,   3503,    628,      7,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2328
run_1_spare_weibull_N600_r20.log     ,  1955217.076186,  1900692.482224,    54524.593962,  874339.492251,      6511,             7,  10079,  10079,   3243,    710,     49,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2370
run_1_spare_weibull_N1000_r2.log     ,  3918671.403779,  1817060.649286,  2101610.754493, 1440166.224493,     13113,           294,  11567,  11525,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_1_spare_weibull_N1000_r3.log     ,  2120102.909559,  1666881.370252,   453221.539307, 1269038.635585,      7167,            63,  10536,  10536,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       497
run_1_spare_weibull_N1000_r4.log     ,  1874850.933274,  1656426.452069,   218424.481205, 1194991.559161,      6554,            31,  10340,  10339,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       932
run_1_spare_weibull_N1000_r5.log     ,  1797907.763301,  1655624.365481,   142283.397820, 1122020.351875,      6442,            19,  10226,  10226,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1232
run_1_spare_weibull_N1000_r6.log     ,  1774696.760113,  1658841.512935,   115855.247178, 1083341.177079,      6299,            15,  10199,  10199,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1383
run_1_spare_weibull_N1000_r7.log     ,  1743720.248214,  1665424.206548,    78296.041666, 1020575.755620,      6103,            11,  10156,  10155,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1629
run_1_spare_weibull_N1000_r8.log     ,  1741954.902429,  1678752.573187,    63202.329242,  976088.075450,      6117,             9,  10148,  10148,     69,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1912
run_1_spare_weibull_N1000_r9.log     ,  1737831.114106,  1681046.082253,    56785.031852,  964559.253127,      5838,             8,  10122,  10122,    183,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1907
run_1_spare_weibull_N1000_r10.log    ,  1746352.768646,  1690279.509083,    56073.259563,  939986.613573,      6157,             8,  10124,  10123,    155,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2111
run_1_spare_weibull_N1000_r11.log    ,  1755141.984275,  1714632.103564,    40509.880711,  921451.115865,      5788,             6,  10084,  10084,    586,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2172
run_1_spare_weibull_N1000_r12.log    ,  1764740.676680,  1721914.260512,    42826.416168,  921467.174687,      5854,             6,  10151,  10151,    639,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2082
run_1_spare_weibull_N1000_r13.log    ,  1818533.346906,  1771571.975621,    46961.371285,  923745.956328,      6269,             6,  10126,  10126,   1285,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2249
run_1_spare_weibull_N1000_r14.log    ,  1835180.634673,  1800596.017672,    34584.617000,  904885.318048,      6102,             5,  10064,  10064,   1870,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2261
run_1_spare_weibull_N1000_r15.log    ,  1860915.651727,  1822111.740372,    38803.911355,  895253.183809,      6350,             5,  10068,  10068,   1992,    145,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2376
run_1_spare_weibull_N1000_r16.log    ,  1920823.616801,  1886723.285262,    34100.331539,  899756.480658,      6727,             5,  10129,  10129,   2922,     61,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2341
run_1_spare_weibull_N1000_r17.log    ,  1916663.563135,  1878116.665181,    38546.897954,  904142.944916,      6631,             5,  10106,  10106,   2703,    176,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2361
run_1_spare_weibull_N1000_r18.log    ,  1928329.321682,  1892819.821262,    35509.500420,  898814.812615,      6851,             5,  10121,  10121,   2869,    150,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2400
run_1_spare_weibull_N1000_r19.log    ,  1952143.116578,  1921002.783263,    31140.333315,  879860.699855,      6244,             4,  10069,  10069,   3307,    303,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2380
run_1_spare_weibull_N1000_r20.log    ,  1963159.966077,  1934591.938807,    28568.027270,  878473.616826,      6460,             4,  10080,  10080,   3268,    482,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2454
run_1_spare_weibull_N1000_r21.log    ,  2041141.804801,  2009771.253056,    31370.551745,  880216.126005,      6986,             4,  10089,  10089,   3716,   1147,    102,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2433
run_1_spare_weibull_N1000_r22.log    ,  1969257.730050,  1938643.235070,    30614.494979,  868528.599407,      6404,             4,  10037,  10037,   3252,    620,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2464
run_1_spare_weibull_N1000_r23.log    ,  1988974.789212,  1960315.617557,    28659.171655,  873872.216316,      6673,             4,  10059,  10059,   3430,    817,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2439
run_1_spare_weibull_N1000_r24.log    ,  2058615.543193,  2031538.191656,    27077.351537,  874483.364209,      7031,             4,  10061,  10060,   3801,   1309,    155,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2553
run_1_spare_weibull_N1000_r25.log    ,  2207061.872565,  2185272.077401,    21789.795164,  840926.240035,      6538,             3,  10042,  10042,   4893,   2189,    532,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2666
run_1_spare_weibull_N1000_r26.log    ,  2041947.503003,  2013840.925175,    28106.577828,  876605.770627,      7009,             4,  10094,  10094,   3593,   1234,     87,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2611
run_2_spare_weibull_N200_r2.log      , 15321032.723234,  2179074.203947, 13141958.519287, 1717699.494325,     50778,          1695,  14885,  14012,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_spare_weibull_N200_r3.log      ,  3656934.221029,  1753106.855711,  1903827.365318, 1288726.409449,     12076,           244,  11434,  11417,     24,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       931
run_2_spare_weibull_N200_r4.log      ,  2489453.175325,  1664351.071107,   825102.104218, 1155271.817170,      8181,           107,  10793,  10792,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1266
run_2_spare_weibull_N200_r5.log      ,  2171396.670746,  1639264.642057,   532132.028689, 1067808.684080,      7295,            70,  10541,  10540,     12,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1577
run_2_spare_weibull_N200_r6.log      ,  2057281.346179,  1634563.622984,   422717.723195, 1005679.027865,      6996,            54,  10430,  10430,     74,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1875
run_2_spare_weibull_N200_r7.log      ,  1951913.330451,  1634024.101265,   317889.229186,  961801.853028,      6466,            41,  10401,  10401,    155,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2022
run_2_spare_weibull_N200_r8.log      ,  1914265.683719,  1640796.274040,   273469.409679,  934285.519754,      6402,            36,  10286,  10286,    533,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1973
run_2_spare_weibull_N200_r9.log      ,  1931615.427350,  1679615.691489,   251999.735861,  931300.200603,      6225,            33,  10279,  10278,   1050,     14,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2069
run_2_spare_weibull_N200_r10.log     ,  1959646.074074,  1738141.994608,   221504.079466,  902820.991398,      6636,            29,  10257,  10256,   1970,      1,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2187
run_2_spare_weibull_N200_r11.log     ,  1982473.845591,  1793656.156112,   188817.689479,  894037.170143,      6503,            25,  10247,  10245,   2663,    174,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2266
run_2_spare_weibull_N200_r12.log     ,  2004114.798753,  1794349.699215,   209765.099538,  885896.923372,      6826,            26,  10236,  10236,   2763,     75,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2275
run_2_spare_weibull_N600_r2.log      ,  5294974.947930,  1866503.448837,  3428471.499092, 1495666.253488,     17188,           471,  12142,  12043,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_spare_weibull_N600_r3.log      ,  2327202.004069,  1664082.643401,   663119.360668, 1270483.142078,      7879,            91,  10708,  10708,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       613
run_2_spare_weibull_N600_r4.log      ,  1998682.068959,  1636433.177442,   362248.891517, 1181634.474194,      6958,            48,  10423,  10423,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1002
run_2_spare_weibull_N600_r5.log      ,  1842135.666500,  1636787.540553,   205348.125947, 1110966.971313,      6250,            28,  10340,  10340,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1292
run_2_spare_weibull_N600_r6.log      ,  1767833.441159,  1629581.067139,   138252.374021, 1038867.437744,      6123,            19,  10221,  10221,      2,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1564
run_2_spare_weibull_N600_r7.log      ,  1768041.577656,  1638594.156297,   129447.421359, 1033924.249487,      6145,            18,  10248,  10248,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1661
run_2_spare_weibull_N600_r8.log      ,  1751023.345133,  1638031.303317,   112992.041816,  985242.017452,      6140,            16,  10219,  10218,      9,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1827
run_2_spare_weibull_N600_r9.log      ,  1754726.542294,  1648939.906056,   105786.636238,  958154.556657,      6116,            14,  10153,  10153,    160,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2066
run_2_spare_weibull_N600_r10.log     ,  1773677.858832,  1686095.394406,    87582.464425,  949492.601445,      6158,            12,  10210,  10210,    633,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2028
run_2_spare_weibull_N600_r11.log     ,  1780894.520978,  1708903.518232,    71991.002746,  924040.728087,      6034,            10,  10140,  10140,   1125,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2079
run_2_spare_weibull_N600_r12.log     ,  1805387.159778,  1733087.769178,    72299.390600,  925041.558833,      6170,            10,  10178,  10178,   1381,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2114
run_2_spare_weibull_N600_r13.log     ,  1854071.463850,  1787171.059699,    66900.404151,  890229.172201,      6460,             9,  10095,  10095,   2314,     31,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2222
run_2_spare_weibull_N600_r14.log     ,  1900933.341549,  1840291.220004,    60642.121545,  899592.325408,      6419,             8,  10136,  10136,   2768,    303,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2200
run_2_spare_weibull_N600_r15.log     ,  1869852.142174,  1806427.142815,    63424.999359,  888602.511336,      6141,             8,  10081,  10080,   2481,    140,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2262
run_2_spare_weibull_N600_r16.log     ,  1885456.274684,  1827212.273316,    58244.001368,  889049.316887,      6390,             8,  10091,  10090,   2665,    300,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2259
run_2_spare_weibull_N600_r17.log     ,  1903091.493570,  1843776.006204,    59315.487366,  885514.386551,      6657,             8,  10105,  10105,   3005,     85,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2376
run_2_spare_weibull_N600_r18.log     ,  1905648.396423,  1855019.895532,    50628.500891,  882545.026762,      6178,             7,  10097,  10097,   3080,    335,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2210
run_2_spare_weibull_N600_r19.log     ,  1989514.408027,  1938611.484529,    50902.923499,  874257.007222,      6700,             7,  10106,  10106,   3726,    888,     28,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2357
run_2_spare_weibull_N600_r20.log     ,  2040242.506758,  1996819.540033,    43422.966724,  854136.000497,      6576,             6,  10107,  10107,   4163,   1207,     45,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2565
run_2_spare_weibull_N1000_r2.log     ,  4325068.520877,  1862199.779231,  2462868.741646, 1476742.406865,     14808,           344,  11848,  11808,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
